student_id,student_name,feedback
966,Student_966,The labs was okay
967,Student_967,The exams was helpful
968,Student_968,The course was excellent
969,Student_969,The faculty was great
970,Student_970,The exams was poor
971,Student_971,The labs was good
972,Student_972,The exams was bad
973,Student_973,The assignments was fine
974,Student_974,The exams was normal
975,Student_975,The course was normal
976,Student_976,The faculty was excellent
977,Student_977,The labs was bad
978,Student_978,The labs was great
979,Student_979,The faculty was amazing
980,Student_980,The exams was good
981,Student_981,The teaching was okay
982,Student_982,The faculty was helpful
983,Student_983,The assignments was fine
984,Student_984,The labs was good
985,Student_985,The assignments was awful
986,Student_986,The exams was amazing
987,Student_987,The exams was amazing
988,Student_988,The labs was amazing
989,Student_989,The labs was okay
990,Student_990,The faculty was great
991,Student_991,The exams was okay
992,Student_992,The faculty was awful
993,Student_993,The exams was good
994,Student_994,The course was normal
995,Student_995,The assignments was fine
996,Student_996,The faculty was normal
997,Student_997,The faculty was okay
998,Student_998,The teaching was okay
999,Student_999,The teaching was poor
1000,Student_1000,The course was average
1001,Student_1001,The exams was helpful
1002,Student_1002,The faculty was difficult
1003,Student_1003,The labs was average
1004,Student_1004,The faculty was okay
1005,Student_1005,The labs was fine
1006,Student_1006,The assignments was amazing
1007,Student_1007,The exams was good
1008,Student_1008,The faculty was helpful
1009,Student_1009,The teaching was fine
1010,Student_1010,The exams was difficult
1011,Student_1011,The course was poor
1012,Student_1012,The assignments was excellent
1013,Student_1013,The exams was good
1014,Student_1014,The exams was okay
1015,Student_1015,The teaching was helpful
1016,Student_1016,The course was average
1017,Student_1017,The assignments was normal
1018,Student_1018,The exams was terrible
1019,Student_1019,The exams was great
1020,Student_1020,The course was amazing
1021,Student_1021,The course was excellent
1022,Student_1022,The teaching was fine
1023,Student_1023,The teaching was terrible
1024,Student_1024,The exams was good
1025,Student_1025,The teaching was normal
1026,Student_1026,The exams was difficult
1027,Student_1027,The labs was terrible
1028,Student_1028,The teaching was helpful
1029,Student_1029,The faculty was terrible
1030,Student_1030,The teaching was fine
1031,Student_1031,The faculty was fine
1032,Student_1032,The exams was difficult
1033,Student_1033,The labs was average
1034,Student_1034,The assignments was average
1035,Student_1035,The teaching was poor
1036,Student_1036,The faculty was amazing
1037,Student_1037,The faculty was excellent
1038,Student_1038,The assignments was normal
1039,Student_1039,The course was normal
1040,Student_1040,The exams was average
1041,Student_1041,The course was terrible
1042,Student_1042,The teaching was average
1043,Student_1043,The teaching was fine
1044,Student_1044,The course was average
1045,Student_1045,The assignments was amazing
1046,Student_1046,The exams was bad
1047,Student_1047,The exams was good
1048,Student_1048,The teaching was great
1049,Student_1049,The assignments was helpful
1050,Student_1050,The course was average
1051,Student_1051,The labs was great
1052,Student_1052,The labs was okay
1053,Student_1053,The course was great
1054,Student_1054,The labs was helpful
1055,Student_1055,The teaching was awful
1056,Student_1056,The teaching was bad
1057,Student_1057,The labs was average
1058,Student_1058,The course was average
1059,Student_1059,The assignments was excellent
1060,Student_1060,The labs was helpful
1061,Student_1061,The teaching was helpful
1062,Student_1062,The assignments was fine
1063,Student_1063,The teaching was awful
1064,Student_1064,The exams was difficult
1065,Student_1065,The faculty was terrible
1066,Student_1066,The faculty was fine
1067,Student_1067,The exams was helpful
1068,Student_1068,The exams was average
1069,Student_1069,The course was okay
1070,Student_1070,The labs was fine
1071,Student_1071,The faculty was average
1072,Student_1072,The course was amazing
1073,Student_1073,The labs was poor
1074,Student_1074,The assignments was okay
1075,Student_1075,The course was okay
1076,Student_1076,The assignments was average
1077,Student_1077,The course was great
1078,Student_1078,The course was okay
1079,Student_1079,The course was poor
1080,Student_1080,The teaching was great
1081,Student_1081,The teaching was difficult
1082,Student_1082,The assignments was normal
1083,Student_1083,The teaching was awful
1084,Student_1084,The labs was awful
1085,Student_1085,The faculty was okay
1086,Student_1086,The course was great
1087,Student_1087,The faculty was average
1088,Student_1088,The course was normal
1089,Student_1089,The assignments was good
1090,Student_1090,The course was difficult
1091,Student_1091,The exams was normal
1092,Student_1092,The teaching was poor
1093,Student_1093,The teaching was okay
1094,Student_1094,The assignments was normal
1095,Student_1095,The labs was fine
1096,Student_1096,The course was fine
1097,Student_1097,The teaching was fine
1098,Student_1098,The course was okay
1099,Student_1099,The course was fine
1100,Student_1100,The assignments was good
1101,Student_1101,The assignments was poor
1102,Student_1102,The exams was awful
1103,Student_1103,The faculty was fine
1104,Student_1104,The teaching was awful
1105,Student_1105,The assignments was fine
1106,Student_1106,The faculty was normal
1107,Student_1107,The exams was poor
1108,Student_1108,The labs was awful
1109,Student_1109,The labs was poor
1110,Student_1110,The assignments was great
1111,Student_1111,The exams was difficult
1112,Student_1112,The teaching was great
1113,Student_1113,The exams was fine
1114,Student_1114,The exams was terrible
1115,Student_1115,The exams was amazing
1116,Student_1116,The teaching was excellent
1117,Student_1117,The exams was good
1118,Student_1118,The course was awful
1119,Student_1119,The teaching was difficult
1120,Student_1120,The teaching was great
1121,Student_1121,The course was great
1122,Student_1122,The labs was poor
1123,Student_1123,The labs was awful
1124,Student_1124,The assignments was fine
1125,Student_1125,The assignments was difficult
1126,Student_1126,The course was helpful
1127,Student_1127,The teaching was awful
1128,Student_1128,The exams was normal
1129,Student_1129,The labs was average
1130,Student_1130,The assignments was okay
1131,Student_1131,The assignments was excellent
